image_path,label,plant_type,disease_type,split
dataset\diseased\potato\dcc9e3a4-04dc-46fd-9bc9-739334aa23d9___RS_Early.B 6799.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\dcdcc724-b029-4987-9d12-ccc8893ac6b4___RS_Early.B 8387.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\dd1e0739-c899-4c1e-99c8-fd83a6d55694___RS_Early.B 7862.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\dd875158-7897-4f5d-ada1-46e7e382ea96___RS_Early.B 7912.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\dd9c3ad3-aa94-4d00-88c8-8e4618e8832e___RS_Early.B 7633.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ddc6aed7-43bd-49bc-88d0-6f942acb362a___RS_Early.B 7328.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\de1ff62e-87aa-420a-9eeb-cb0e3475e84d___RS_Early.B 6918.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\de44f09b-b207-4805-8970-2999f9c2dc7c___RS_Early.B 7917.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\de8d212e-1bbf-41d7-b13b-29f0746223aa___RS_Early.B 8022.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\dea6a6e4-cfb0-4c00-a0f7-bdd1e52f82e0___RS_Early.B 7246.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\deb1d849-ecf2-4451-8ff7-ca6b0bbbf434___RS_Early.B 7677.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\df67aec2-c706-4a6f-8a4a-e11d7eb41eb8___RS_Early.B 7287.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\df7e4d39-fb74-4e6d-9d32-04d7d2165135___RS_Early.B 6700.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e0042931-92f3-4527-b292-872075f4261d___RS_Early.B 7203.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e00d7014-a909-4d98-892b-da96a2be9a2e___RS_Early.B 7535.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e016d105-f5cd-4082-a8c9-1913ea3fcfbb___RS_Early.B 7800.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e0326fde-a613-4ec2-bc3b-e1d2154bdbcd___RS_Early.B 7679.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e0552fed-9af3-4fbd-80e8-09151a839cf9___RS_Early.B 7576.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e0654927-6cc0-491f-86d3-acb5ad261904___RS_Early.B 8341.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e09798e4-23b1-4485-873b-605bc350f327___RS_Early.B 7320.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e09c5edb-1e38-44bb-bb55-260fa32d6a58___RS_Early.B 7340.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e11d63b8-93fa-41ba-b826-99811ee4c232___RS_Early.B 7387.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e12f2cbd-6ced-45c5-8d83-96e19b92bfdd___RS_Early.B 8367.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e1710bad-79c1-4b36-bbd2-b257c50697a5___RS_Early.B 7426.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e217c2fe-b0d5-45e6-a7fa-98f253444d54___RS_Early.B 7067.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e24cb505-5756-4269-aa4f-57d27da31b20___RS_Early.B 8973.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e3007682-ad4b-4a62-b64d-ebb0c4537077___RS_Early.B 7772.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e304fbf5-d145-433c-8f67-7b486581166a___RS_Early.B 7434.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e3779bc5-a8e2-4be6-8e15-4a4713ab9531___RS_Early.B 8431.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e40b6718-52b6-46a7-970c-5f1b6bae23af___RS_Early.B 8287.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e490f736-a52f-434f-ada7-3bb255d99635___RS_Early.B 7417.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e4b0f6ac-2b1e-4e10-8733-de421a01c390___RS_Early.B 8254.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e4bd2479-dd2f-41ce-9544-4f1804c4ab8b___RS_Early.B 8601.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e50bd734-03b9-479b-9ca0-48ef217a2c59___RS_Early.B 7976.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e50e7166-a67d-4207-a49c-0240b0218d48___RS_Early.B 8907.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e57ca76e-a4c3-40f2-a673-9f48b3b357ae___RS_Early.B 7539.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e5c94100-3e1c-4fb1-8b6b-f281b491adff___RS_Early.B 8604.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e5d559da-71d8-4999-9d5a-05da9e6bf12e___RS_Early.B 7491.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e6693b54-623a-4323-aa79-3e0fc3c07288___RS_Early.B 9198.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e6aec621-1699-433a-8cf5-7310ec895810___RS_Early.B 8764.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e6d543a1-8e5e-4709-9329-b93d63f52edf___RS_Early.B 8324.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e6d7262c-803d-4346-a36d-4f384196e21c___RS_Early.B 6893.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e786a4fe-5aa1-4da2-a16f-4ee82c56e317___RS_Early.B 7245.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e7b48816-19f7-4dc2-bf52-dfbb85e1f59a___RS_Early.B 7240.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e7cab6f5-308b-41ea-af82-e20cfe540729___RS_Early.B 7177.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e8db5472-3858-478a-b1ae-9198329a49a5___RS_Early.B 7528.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e912f95d-d159-47bc-b1ed-f0f08c3c391d___RS_Early.B 8366.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e9643c88-239f-4587-8093-3b96eb3723f4___RS_Early.B 7353.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\e9f9e200-b7ff-4a59-af32-b4faf3f27b17___RS_Early.B 8028.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ea403e5a-34b3-4b06-a94d-65ad2e78831f___RS_Early.B 8136.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ea87f5c8-69f9-44e0-997b-bb896350765e___RS_Early.B 7798.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\eb4fbc2b-c1a4-473f-a4e1-71ba04a7133c___RS_Early.B 7716.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ec4e730c-02c1-4b4e-b9fc-9387e2f30a8a___RS_Early.B 7701.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ec6b34ed-69c6-466a-81a9-4ca18eb25275___RS_Early.B 7038.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ec9a34ed-90de-417e-bf87-31e748c8c770___RS_Early.B 7968.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ec9ea109-34c7-48c5-bbac-40a36b21fa05___RS_Early.B 8761.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ecf9d01d-b97f-4cf8-99e5-7036bd91b5d1___RS_Early.B 8650.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ed270d5d-3523-4bc2-b208-4f5304bbfeef___RS_Early.B 8218.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ed64bc0c-d2e5-44fd-a21a-f4d6b4f2f219___RS_Early.B 7366.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ed78ac4f-ce50-4de8-b508-ad07b9d99176___RS_Early.B 7313.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\edc5f476-dd30-4fab-a8a1-71faf6210420___RS_Early.B 7315.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ede5199d-4bf1-4bd0-a460-2168350ed05a___RS_Early.B 8773.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ee584747-fea1-4d16-9c03-40bfc9bcf1c7___RS_Early.B 8600.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ee8df9d4-1893-49a4-b2e9-aee2b1e85ca0___RS_Early.B 6926.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\eec2262a-d16b-42e1-99bd-6891ef392988___RS_Early.B 7085.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ef5b06f0-4c81-4e47-9ec3-499af1571d9e___RS_Early.B 8455.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ef722b35-2ab8-409d-a971-b3a853a72cb3___RS_Early.B 7184.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ef825fcb-d776-4dfd-a6ed-3bd49912806e___RS_Early.B 7985.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\efa2f117-a774-4fcc-8445-142742aa7816___RS_Early.B 7458.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\efb6e5e5-d83c-4634-a9f6-3f2332713497___RS_Early.B 6788.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\efd49e70-b8d6-493f-9099-b3d9d534f365___RS_Early.B 7854.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f069744b-375b-4fee-b1f9-23963195e936___RS_Early.B 6837.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f0a1af30-47b5-430b-b563-ef9a32a55dc7___RS_Early.B 6781.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f0b444a4-ddd7-4286-8a80-423f7e71c526___RS_Early.B 8753.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f0cdbf74-8401-48d1-b1cc-94862e1a4452___RS_Early.B 7447.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f0f41a0d-7679-4e56-85df-44934fe0cb3b___RS_Early.B 7054.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f12d7916-b4f0-46f7-91bd-8dc097743149___RS_Early.B 8963.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f15637d3-829d-46f9-b45e-1e1768d6b8c9___RS_Early.B 7635.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f164ce92-d109-47ca-9f75-380a7f16155a___RS_Early.B 7104.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f188a6c1-fbed-4941-a5a7-e11a6b4ddcfb___RS_Early.B 6910.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f194debe-e829-4bfb-af09-681e50358f50___RS_Early.B 7739.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f20b88af-30e2-4270-a035-2cf217469cf8___RS_Early.B 8266.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f217f3ba-56fa-4f97-bf9a-07697e08e845___RS_Early.B 9161.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f2540cea-220b-4ba2-bf16-7c1c7f32c38c___RS_Early.B 7997.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f2a56e13-438e-4bef-a3ea-beb9f347d481___RS_Early.B 6691.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f2e7be26-b7d3-4e99-8630-8b1650192b02___RS_Early.B 7275.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f32a2d3d-9ac5-426c-81d1-bc279def9ba4___RS_Early.B 7636.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f3360814-9e4c-46b0-85ed-73fc77ef7810___RS_Early.B 7550.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f3483bdf-7adf-40fe-b478-044b7c9daff2___RS_Early.B 7034.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f3ad73cc-2e88-4157-97ea-d57d87c5760c___RS_Early.B 6687.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f3b29f09-c337-4233-8968-0fcc66c9fa2a___RS_Early.B 8115.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f400079a-ff67-45c2-8a50-5c5b1e08dc25___RS_Early.B 8491.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f48fc3b4-b7e7-4ad5-a651-0bf61a5173ff___RS_Early.B 8597.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f536e055-666e-41cc-8ee2-c1af2fbf754a___RS_Early.B 8104.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f56f07b9-9f3a-4c80-a4f8-daf49f479db2___RS_Early.B 8741.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f5ec7cce-c3cc-4b4a-b716-d70175b1dcd2___RS_Early.B 7520.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f5fca019-b28f-4000-9d5e-b0b5fd061304___RS_Early.B 7503.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f686133a-e89a-4242-a52d-02f32ffd5275___RS_Early.B 8295.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f6d020f8-8578-4c96-afc2-a1e97adb1ea9___RS_Early.B 7521.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f6d8c094-970c-41c5-9f5d-3ded7c8f7b15___RS_Early.B 6846.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f7740cb1-3295-4022-ae6c-7ffeee775f6f___RS_Early.B 8991.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f7a5e3e3-796e-4f4a-943c-24d26e2591d4___RS_Early.B 8679.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f7db505f-aabe-4b96-b719-8c930b5ff471___RS_Early.B 9224.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f813e04e-a4f1-4c7f-a56d-cf0829801acb___RS_Early.B 8836.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f838c192-a78c-460c-ab90-313dd5014a47___RS_Early.B 7718.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f89d5362-f38f-4acf-8fca-2ea154c07cce___RS_Early.B 7018.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f8b3542b-559a-4aa4-9f4a-ec4d22f4386f___RS_Early.B 7309.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f8b57e69-5902-4253-8404-11811ecf13e8___RS_Early.B 6995.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f8de1c8d-67a0-4825-9ad6-e15809ff909c___RS_Early.B 7348.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f917c191-cca4-4a78-8238-a40b586f9058___RS_Early.B 7945.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f9461507-6875-43f7-800d-502ffdb8ec05___RS_Early.B 7604.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f9580dc3-d5d9-4990-a64d-3974a9d1c687___RS_Early.B 8755.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\f980fef9-bcf5-47fd-8426-2c503dc35f88___RS_Early.B 6745.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fa61b2e4-413c-4503-a2a2-cff2d8a11351___RS_Early.B 7370.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fa8656fd-03b1-467c-a877-99ce5632d580___RS_Early.B 7630.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\faac446b-34ac-414a-9f0e-148d6ee87bfa___RS_Early.B 8934.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fb8d862d-29c3-41ab-888d-cef47286ee9a___RS_Early.B 8975.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fba7a41d-25df-4a1c-93d1-98d62e3376e0___RS_Early.B 8207.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fbbe7b93-e6da-4dc8-b1ee-ba5646a5e039___RS_Early.B 8216.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fbc1b154-7b53-4ac5-ad3a-5e9e5078a289___RS_Early.B 7551.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fbc7567e-ce08-4ad0-b8fe-ffd98296ce02___RS_Early.B 8607.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fc1ab935-21b3-42e7-a870-02fd71c5d845___RS_Early.B 6894.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fc603fb2-e2a0-4990-8a75-0e4f80f40694___RS_Early.B 7584.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fc73fc01-6a63-4b3b-bfed-74625c5b4b05___RS_Early.B 6945.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fc87399a-b45c-4b0f-a6c9-54f0e4f9d3c5___RS_Early.B 7277.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fcbf4e6c-ba09-40f5-97c2-063bb20844bc___RS_Early.B 6938.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fd59ab68-681f-4aca-ae95-6f73bf8caad7___RS_Early.B 7118.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fd5b1e1f-48a8-42bd-82b5-cf762504708b___RS_Early.B 8149.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fdc1f5ed-66b5-4564-8957-055905b8a569___RS_Early.B 8244.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fdc691b0-2b15-4cb6-8f5d-c4e5654389e0___RS_Early.B 7935.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fdf3c33c-dad6-4f13-bd58-a31d327d9cb9___RS_Early.B 8947.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fe24f700-d37f-4e51-b07c-931e8c3ded81___RS_Early.B 8792.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fe2a7818-f2ec-4255-93f0-586c88a41624___RS_Early.B 7043.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\fe772b3d-351c-4d18-9dcb-26feb90afa0d___RS_Early.B 7456.JPG,diseased_potato,potato,unknown,train
dataset\diseased\potato\ffef8a3b-3e8a-4c24-a27e-64c41708f7a0___RS_Early.B 7132.JPG,diseased_potato,potato,unknown,train
